正在提取 2026-04-01...
  找到 47 条消息
正在提取 2026-04-02...
  找到 96 条消息
正在提取 2026-04-03...
  找到 119 条消息
正在提取 2026-04-04...
  找到 131 条消息
正在提取 2026-04-05...
  找到 64 条消息
正在提取 2026-04-06...
  找到 106 条消息
正在提取 2026-04-07...
  找到 35 条消息
正在提取 2026-04-08...
  找到 49 条消息
正在提取 2026-04-09...
  找到 122 条消息
正在提取 2026-04-10...
  找到 122 条消息
正在提取 2026-04-11...
  找到 2 条消息
正在提取 2026-04-12...
  找到 10 条消息
正在提取 2026-04-13...
  找到 50 条消息
正在提取 2026-04-14...
  找到 26 条消息
正在提取 2026-04-15...
  找到 50 条消息
正在提取 2026-04-16...
  找到 26 条消息
正在提取 2026-04-17...
  找到 30 条消息
正在提取 2026-04-18...
正在提取 2026-04-19...
  找到 3 条消息
正在提取 2026-04-20...
  找到 36 条消息
正在提取 2026-04-21...
  找到 47 条消息
正在提取 2026-04-22...
  找到 66 条消息
正在提取 2026-04-23...
  找到 70 条消息
正在提取 2026-04-24...
  找到 33 条消息
正在提取 2026-04-25...
  找到 49 条消息
正在提取 2026-04-26...
  找到 23 条消息
正在提取 2026-04-27...
  找到 18 条消息

总共找到 1430 条消息

# 与 💞最爱嘟七 (wxid_s6n393ouvgx121) 的4月份聊天记录

时间范围: 2026-04-01 至 2026-04-27
[2026-04-24 12:25] 我: 布
[2026-04-24 12:35] 我: 植物园等
[2026-04-24 12:55] 我: 工位等
[2026-04-24 12:55] 我: 还有补给
[2026-04-24 13:48] 我: 今晚你们打牌吗
[2026-04-24 14:10] 我: 没确定
[2026-04-24 14:10] 我: 那就是很有可能
[2026-04-24 14:10] 我: 有什么安排
[2026-04-24 15:42] 我: 没有
[2026-04-24 15:42] 我: 问问
[2026-04-24 15:43] 我: 评审但很想上厕所
[2026-04-24 15:53] 我: 在家等
[2026-04-24 15:56] 我: 我感觉到机会来了
[2026-04-24 16:17] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQCN2gqtRia5rGEFu2uORicvGQV1hdiaKbXOCWXzAkPCK01SfDuAibFzbcQeXeiaSWcT3FfWfRvZMIUvW7yZtkyrJ6yuia&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a22e
[2026-04-24 16:30] 💞最爱嘟七: [链接] 什么机会
[2026-04-24 16:30] 💞最爱嘟七: [链接] 好年轻的长者
[2026-04-24 16:30] 我: 两坨猫饼
[2026-04-24 17:45] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQBv99CCGV1u0xVkcltGl2e0ALpNULKggwCHCMhhCXM08A8jmCqCuQQYOJGIFFWaLicGGGSK9CaXyxI0b0hGyyUo8&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a170
[2026-04-24 21:29] 我: 人呢
[2026-04-24 21:30] 我: 烧烤
[2026-04-24 21:30] 我: 不是日料吗
[2026-04-24 21:31] 我: 换了
[2026-04-25 01:08] 💞最爱嘟七: [链接] 【冷兔•槽】每日一冷NO.4772
  URL: https://mp.weixin.qq.com/s?__biz=MTgwNTE3Mjg2MA==&mid=2652761296&idx=1&sn=f4956bbce266c67fe60bf19a369498c0&chksm=59f8799b6e52818e245d58458e1d6be94a1915546c47e767718a4b83a393d4aaebf3f2775553&mpshare=1&scene=1&srcid=0425W5tBYto9JqkLF8XBd6hk&sharer_shareinfo=ed6e39d2235abe08dba3902a346af13e&sharer_shareinfo_first=ed6e39d2235abe08dba3902a346af13e#rd
[2026-04-25 15:13] 我: 我先用一会双屏
[2026-04-25 15:14] 我: 你的电脑够撑多久
[2026-04-25 15:14] 我: 5分钟
[2026-04-25 15:14] 我: 散会吧
[2026-04-25 15:14] 我: 你看会书
[2026-04-25 15:14] 我: 这是你看书的好机会
[2026-04-25 15:14] 我: 没有书
[2026-04-25 15:15] 我: 我能给你送个充电器，我在楼上吗
[2026-04-25 15:15] 我: 我需要用一下公司网络
[2026-04-25 15:15] 我: 好
[2026-04-25 15:15] 我: OK，我下来
[2026-04-25 15:19] 我: 耳机
[2026-04-25 15:25] 我: 没看到
[2026-04-25 15:34] 我: 下次要带那个把电脑加起来的小工具
[2026-04-25 15:44] 我: 今天特别吵
[2026-04-25 15:44] 我: 二楼有活动 人也多
[2026-04-25 15:45] 我: 室内有点冷，你待会下来的时候给我带个外套或者毯子？ 耳机不用给我了我外卖了一个
[2026-04-25 15:46] 我: 号
[2026-04-25 15:53] 我: 有多冷，能再等半小时吗
[2026-04-25 15:53] 我: 能把
[2026-04-25 15:54] 我: 但我有预感我半个小时之内要去厕所
[2026-04-25 15:59] 💞最爱嘟七: [链接] 群聊的聊天记录
[2026-04-25 16:01] 我: 电脑卡住了
[2026-04-25 16:05] 我: 1
[2026-04-25 16:05] 我: 拉肚子了吗
[2026-04-25 16:05] 我: 忍过去了
[2026-04-25 16:14] 我: 等我看一下，没啥问题我就下来了
[2026-04-25 16:32] 我: 我想上厕所
[2026-04-25 16:33] 我: 上呗
[2026-04-25 16:33] 我: 你要等我下来？
[2026-04-25 16:34] 我: 是哇
[2026-04-25 16:34] 我: 不然电脑就丢在这么
[2026-04-25 16:34] 我: 你跟服务员说下不就好了
[2026-04-25 16:34] 我: 我还需要一会
[2026-04-25 16:34] 我: 不安心
[2026-04-25 16:34] 我: 那等你好了
[2026-04-25 16:44] 我: 快忍不住了
[2026-04-25 16:45] 我: 开始更冷了 没阳光了
[2026-04-25 16:46] 我: 来恶来了
[2026-04-25 16:51] 我: jjwjjw
[2026-04-25 16:51] 我: 1
[2026-04-25 16:53] 我: 人呢
[2026-04-25 16:53] 我: 啊
[2026-04-25 16:53] 我: 我要死了
[2026-04-25 16:54] 我: 。。
[2026-04-25 16:55] 我: 我要拉了
[2026-04-25 16:55] 我: 我的膀胱和肠子要爆了
[2026-04-25 16:56] 我: 妈的前面排了五个人
[2026-04-26 07:51] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQCrZLTmtJIFLCkZbKCIdTHgGNibTLtnsO5urtVSDV8zWibIP7WhKyHAibKPYa7UO7G8Ej2krw8vLKhxm7KjUjToNXO&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a166
[2026-04-26 12:04] 我: 人捏
[2026-04-26 12:04] 我: ？
[2026-04-26 13:00] 💞最爱嘟七: [链接] 总要跟自己好朋友一起拍个碰拳转场吧
  URL: https://www.xiaohongshu.com/discovery/item/69e193a3000000002301eefb?app_platform=ios&app_version=9.27.1&share_from_user_hidden=true&xsec_source=app_share&type=video&xsec_token=CBQkJPQ0IUESdwvNB9LUUOL3F96z6mmUSQ9VV8on15smU=&author_share=1&xhsshare=WeixinSession&shareRedId=N0dHOUg3ND5MPko6S0E1PEo4PU08SUtB&apptime=1777179652&share_id=1f3b5fe3ddb64fe98e19d8d989817b2f
[2026-04-26 13:02] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQDA0TlGFeXIUcwnmADkwZbSTyNKNGyicEIMPKFnzYxaKJrI4yPH9u0L6e5umIhpvmhf0ia1ANCpVWHHpuuBKbocAC&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a21a
[2026-04-26 13:06] 💞最爱嘟七: [链接] 已婚男人的周末图鉴...从家里的脏衣服开始
  URL: https://www.xiaohongshu.com/discovery/item/69eb8af9000000001f006bc8?app_platform=ios&app_version=9.27.1&share_from_user_hidden=true&xsec_source=app_share&type=video&xsec_token=CBJ2PGg3MAzYQwdcKZ315WjqxfiaKRuaxo-xvogUgMBuI=&author_share=1&xhsshare=WeixinSession&shareRedId=N0dHOUg3ND5MPko6S0E1PEo4PU08SUtB&apptime=1777180011&share_id=17043db597154dcb816369690e438556
[2026-04-26 15:06] 灵溪隧道车神: [链接] 为什么说养猫要养两个？其实真正原因不是怕猫孤单，很多人多猜错了！
  URL: https://mp.weixin.qq.com/s/9KvIwDBNSn9g9KzXwp90gg
[2026-04-26 17:30] 我: 明明离天黑就不到一个小时 还不能陪我晒晒太阳 天气不好不出门 难得天气好也不能出门 马上天气就要变热了 春天又要过去了都没留下什么开心的户外记忆[难过]
[2026-04-26 17:30] 我: 每次都是不乐意 每次都吵架
[2026-04-26 17:31] 我: 说完了，没话好说了，别说我又在微信里说什么
[2026-04-26 18:07] 💞最爱嘟七: [语音 46秒]
[2026-04-26 18:08] 💞最爱嘟七: [语音 52秒]
[2026-04-26 18:09] 💞最爱嘟七: [语音 45秒]
[2026-04-26 18:11] 💞最爱嘟七: [语音 57秒]
[2026-04-26 18:13] 💞最爱嘟七: [语音 60秒]
[2026-04-26 18:14] 💞最爱嘟七: [语音 59秒]
[2026-04-26 18:15] 💞最爱嘟七: [语音 23秒]
[2026-04-26 18:18] 💞最爱嘟七: [语音 54秒]
[2026-04-26 18:23] 💞最爱嘟七: [语音 16秒]
[2026-04-26 18:25] 我: 拍出来没有眼睛看的好看，虽然你可能觉得用眼睛也没啥好看的。所以应该说 我觉得拍出来没有我眼睛看的好看
[2026-04-26 19:12] 我: 今晚吃什么？几点回
[2026-04-26 19:25] 我: 骑饿了 在印象城路边摊吃了肠粉
[2026-04-26 19:30] 我: 去迪卡侬买个登山杖和看看登山裤和护膝再坐地铁回
[2026-04-27 08:20] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQBnjSeIxC4HiaQ3AbP6wJSTz2s0LvJaRkWXnkbscXCSK26eiaT1wmBw6xiaRwd2h93cSticwclp6CGOhWOL7vlSzmEI&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a22e
[2026-04-27 08:50] 我: 周六我只记得到了你就丢下我上公司和路上一直在打游戏了。周天只是出去上课 吃饭也是各干各的，对我来说不算好好出门
[2026-04-27 08:52] 我: 这就是我们的感受有巨大的gap，对我来说天气这么好的周末却没有留下一件跟你的好事
[2026-04-27 08:54] 我: 你刚刚那样我很伤心
[2026-04-27 08:55] 我: 又是一次我难过我说出来然后我小心翼翼想舔回来又没好果子吃
[2026-04-27 08:57] 我: 我只是觉得怎么又没有人哄我，你却只会说我没给解法、你不过分、对我没有表达欲
[2026-04-27 09:00] 我: 你说没答应我，但你明明在我说的时候答应拿车充电去天目山里看花
[2026-04-27 09:01] 我: 你总是这样，我不开心你就一下子消极地像块钢板好几天，我有时候很难不去想你是不是对我才这样
[2026-04-27 09:22] 灵溪隧道车神: [链接] 我说的是你充电我可以去
[2026-04-27 09:25] 我: 好的，是我的问题，晚上回家就哄
[2026-04-27 09:32] 💞最爱嘟七: [链接] …
[2026-04-27 09:34] 我: OK，那我记错了，是我没充电
[2026-04-27 09:35] 我: 我知道你说这句极其无语和不情愿，你也不要说你都这样了你还想怎么样，你一说“是我的问题”就定调了是被逼的呗🙂‍↔️
[2026-04-27 09:39] 我: 那你想要我说什么呢？
[2026-04-27 09:39] 我: 你可以举个例子不
[2026-04-27 09:44] 我: 你爱说什么说什么吧别这么勉强，我这个死脑子就是容易忘掉不开心的事重新沦陷于习惯里。你那副样子来问我解法，看看哪天我也终于可以丧失对你的表达欲和陪伴需求你就解脱了🥲
[2026-04-27 09:46] 我: 我问你，我现在在微信里要回什么
[2026-04-27 09:46] 我: 你什么都不用回我自己闭嘴
